call_id,question_id,condition,framework,feedback_mode,order_variant,kind,status,model_score,max_score,normalized_signed_diff,normalized_absolute_diff,input_tokens,total_tokens,latency_ms,attempt_count,failure_code,failure_summary,teacher_score,teacher_feedback,source_split,selection_kind,answer_id
133333,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,3597,3623,9223,1,,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers,test,4.2_LM_v1.0.359
133403,4.2_LM_v1.0,retrieval_full,retrieval,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,3597,3629,13866,1,,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers,test,4.2_LM_v1.0.359
133265,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4144,4176,11571,1,,,1.0,"The response gives a correct definition of frame bursting, including its benefits and drawbacks.",unseen_answers,test,4.2_LM_v1.0.39
133335,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,4144,4176,8619,1,,,1.0,"The response gives a correct definition of frame bursting, including its benefits and drawbacks.",unseen_answers,test,4.2_LM_v1.0.39
133405,4.2_LM_v1.0,retrieval_full,retrieval,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,4144,4176,11730,1,,,1.0,"The response gives a correct definition of frame bursting, including its benefits and drawbacks.",unseen_answers,test,4.2_LM_v1.0.39
133292,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,3873,3904,11865,1,,,1.0,"The response correctly states the definition of frame bursting, including its pros and cons.",unseen_answers,test,4.2_LM_v1.0.108
133362,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,3873,3910,13728,1,,,1.0,"The response correctly states the definition of frame bursting, including its pros and cons.",unseen_answers,test,4.2_LM_v1.0.108
133432,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,3873,3914,24007,1,,,1.0,"The response correctly states the definition of frame bursting, including its pros and cons.",unseen_answers,test,4.2_LM_v1.0.108
133300,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,3313,3344,11250,1,,,1.0,"The response answers the correct definition of frame bursting, its advantage and disadvantage.",unseen_answers,test,4.2_LM_v1.0.179
133370,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,3313,3340,14511,1,,,1.0,"The response answers the correct definition of frame bursting, its advantage and disadvantage.",unseen_answers,test,4.2_LM_v1.0.179
133440,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,3313,3339,13869,1,,,1.0,"The response answers the correct definition of frame bursting, its advantage and disadvantage.",unseen_answers,test,4.2_LM_v1.0.179
133296,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,3780,3808,16279,1,,,1.0,The response answers all three parts of the question correctly.,unseen_answers,test,4.2_LM_v1.0.180
133366,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,3780,3810,12575,1,,,1.0,The response answers all three parts of the question correctly.,unseen_answers,test,4.2_LM_v1.0.180
133436,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,3780,3811,15446,1,,,1.0,The response answers all three parts of the question correctly.,unseen_answers,test,4.2_LM_v1.0.180
133297,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,3316,3351,11314,1,,,1.0,The response correctly answers all three parts of the question.,unseen_answers,test,4.2_LM_v1.0.213
133367,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,3316,3349,10649,1,,,1.0,The response correctly answers all three parts of the question.,unseen_answers,test,4.2_LM_v1.0.213
133437,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,3316,3349,12194,1,,,1.0,The response correctly answers all three parts of the question.,unseen_answers,test,4.2_LM_v1.0.213
133299,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,3533,3571,11841,1,,,1.0,The response answers all three parts of the question correctly.,unseen_answers,test,4.2_LM_v1.0.26
133369,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,3533,3564,11461,1,,,1.0,The response answers all three parts of the question correctly.,unseen_answers,test,4.2_LM_v1.0.26
133439,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,3533,3567,12130,1,,,1.0,The response answers all three parts of the question correctly.,unseen_answers,test,4.2_LM_v1.0.26
133298,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,3974,4004,12794,1,,,1.0,The response is answering all three parts of the question correctly.,unseen_answers,test,4.2_LM_v1.0.298
133368,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,3974,4004,14869,1,,,1.0,The response is answering all three parts of the question correctly.,unseen_answers,test,4.2_LM_v1.0.298
133438,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,3974,4005,12216,1,,,1.0,The response is answering all three parts of the question correctly.,unseen_answers,test,4.2_LM_v1.0.298
133291,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,3310,3357,26551,1,,,1.0,"The response is correct. However, to substitute carrier extension, frame bursting with frame aggregation has to be used. In this case, frames are directly concatenated without waiting for acknowledgments in between.",unseen_answers,test,4.2_LM_v1.0.332
133361,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,0.75,1.0,-0.25,0.25,3310,3368,14788,1,,,1.0,"The response is correct. However, to substitute carrier extension, frame bursting with frame aggregation has to be used. In this case, frames are directly concatenated without waiting for acknowledgments in between.",unseen_answers,test,4.2_LM_v1.0.332
133431,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,3310,3345,16916,1,,,1.0,"The response is correct. However, to substitute carrier extension, frame bursting with frame aggregation has to be used. In this case, frames are directly concatenated without waiting for acknowledgments in between.",unseen_answers,test,4.2_LM_v1.0.332
133294,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,3766,3796,18215,1,,,1.0,"The response correctly answers all three parts, the frame bursting definition, its advantage and disadvantage.",unseen_answers,test,4.2_LM_v1.0.351
133364,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,3766,3797,12826,1,,,1.0,"The response correctly answers all three parts, the frame bursting definition, its advantage and disadvantage.",unseen_answers,test,4.2_LM_v1.0.351
133434,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,3766,3798,10812,1,,,1.0,"The response correctly answers all three parts, the frame bursting definition, its advantage and disadvantage.",unseen_answers,test,4.2_LM_v1.0.351
133293,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,3180,3202,17454,1,,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers,test,4.2_LM_v1.0.359
133363,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,3180,3206,12345,1,,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers,test,4.2_LM_v1.0.359
133433,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,3180,3207,16202,1,,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers,test,4.2_LM_v1.0.359
133295,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,3502,3532,15206,1,,,1.0,"The response gives a correct definition of frame bursting, including its benefits and drawbacks.",unseen_answers,test,4.2_LM_v1.0.39
133365,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,3502,3532,10975,1,,,1.0,"The response gives a correct definition of frame bursting, including its benefits and drawbacks.",unseen_answers,test,4.2_LM_v1.0.39
133435,4.2_LM_v1.0,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,3502,3532,11686,1,,,1.0,"The response gives a correct definition of frame bursting, including its benefits and drawbacks.",unseen_answers,test,4.2_LM_v1.0.39
